|morphs|origin
0|['차', '그', '서', 'ㄱ']|착ㅡ석
1|"['피', 'ㅇ', 'ㅠ', '님', ""'"", '치즈', '-', '어떻', '게', '생각', '하', '아', ""'"", '를', '오프닝', 'ㄱ', 'ㅗ', 'ㄱ', '으로', '듣', '고', '싶', '습니다']"|피유님 '치즈 - 어떻게 생각해' 를 오프닝곡으로 듣고싶습니다
2|['은', '제', '오', '시', 'ㅂ니까']|은제 오십니까
3|['저', '만', '배', 'ㅇ', '송이', '안', '보이', '는', '걸', 'ㄴ가요', '?']|저만 뱅송이 안 보이는 건가요?
4|['안녕하세요', 'ㅇ']|안녕하세용
5|['말도', '안', '되', '어', '~']|말도안돼~
6|['노래', '만', '나오', 'ㅁ']|노래만나옴
7|['보이', 'ㄴ다', '보이', '어']|보인다 보여
8|['노래', '에', '비하', '아서']|노래에 비해서
9|['노래', '가', '넘', '모', '크', '어', '이', '어']|노래가 넘모 커여
10|['ㅇ', 'ㅗ', 'ㅇ', 'ㅗ', 'ㅇ']|오옹
11|['나', 'ㄴ', '아직', '안', '보내', '었', '는', '데', 'ㅁ']|난 아직 안보냈는뎀
12|['따뜻', '하', 'ㄴ', '느낌', '조명']|따뜻한 느낌 조명
13|['풀', '래요']|푸래요
14|['오늘', '도세', 'ㄱ', '시', '하', '시', '네요']|오늘도섹시하시네요
15|['피하', '~', '오늘', '도', '여신', '이', '시네', '이', '어']|피하~오늘도 여신이시네여
16|['알', 'ㄴ', '개', '스타일']|안개스타일
17|['황달', 'vs', '크', '어', '시', 'ㄴ']|황달 vs 커신
18|['노라', 'ㄴ', '종', '이', '냐', '파란', '종', '이', '냐', '.', '...']|노란 종이냐 파란 종이냐....
19|['ㅇ', 'ㅗ', 'ㅇ', 'ㅗ']|오오
20|['승', '딸', '님', '도', '지금', '배', '마', '부케', '비', 'ㅇ', '레기', '임']|승딸님도 지금 배마 부케 빙레기임
21|['되', 'ㄴ', '거', '같', '아요']|된거같아요
22|['로', '아', '어제', '베', '마', '만렙', '찍', '었', '는데', '아지', 'ㄱㄷ', 'ㅗ', '뭐', '가', '뭔', '지', '모르', '겠', '음', '.', '...', 'ㅠ', 'ㅠ']|로아 어제 베마 만렙찍었는데 아직도 뭐가 뭔지 모르겠음....ㅠㅠ
23|['지금', '광고', '나오', '아요', '?']|지금 광고나와요?
24|['나', 'ㄴ', '안', '나오', 'ㅁ']|난 안나옴
25|['광고', '울', 'ㄴ', '빨', '임']|광고 운빨임
26|['당첨', '이', 'ㅁ']|당첨임
27|['광고', '뜨', '어요']|광고 떠요
28|['ㅇ', 'ㅗ', '드디어', '나오', 'ㄴ다']|오 드디어 나온다
29|['울', 'ㄴ', '빨', '과', 'ㅇ', 'ㄱ', 'ㅗ', 'ㅋㅋ']|운빨광고 ㅋㅋ
30|['광고', '7', '개', '보', '고', '오', 'ㅁ', 'ㅠ', 'ㅠ']|광고 7개 보고옴 ㅠㅠ
31|['끄', '었', '다', '켜', '어', '보', '아요']|껐다 켜봐요
32|['트위치', '문제', '아니', 'ㄹ', '까']|트위치 문제아닐까
33|['앞머리', '많이', '길', '어', '지', '었', '는데', '이제', '없애', 'ㄹ', '예정', '인가', '이', '어', '?', '?', '?', '?', '?', '?']|앞머리 많이 길어졌는데 이제 없앨 예정인가여??????
34|['르블랑', '그것', '말', '하', '는', '걸', 'ㄴ가']|르블랑 그거 말하는 건가
35|['그것', '이미', '뿌리', 'ㄴ', '줄', '알', '고', '포기', '하', '엇', '는데']|그거 이미 뿌린줄 알고 포기햇는데
36|['어디', '가', '았', '어']|어디갔어
37|['피', 'ㅇ', 'ㅠ', '님', '너무', '이쁘', '어서', '안보', '이', '어요']|피유님 너무 이뻐서 안보여요
38|['근데', '그것', '기간', '제', '스킨', '아', '녜', '요', '?']|근데 그거 기간제 스킨 아녜요?
39|['피', 'ㅇ', 'ㅠ', '님', '오늘', '옷', '이쁘', '네요']|피유님 오늘옷 이쁘네요
40|['날아가', '아', '버리', 'ㄴ', '스킨', '들', '...']|날아가버린 스킨들...
41|['갖', 'ㄹ', '고시', '푸', '다']|갖고시푸다
42|['잠', '을', '너무', '한쪽', '으로', '자', '았', '나', '이', '어']|잠을 너무 한쪽으로 잤나여
43|['그럼', '귀', '눌리', '어서', '아프', 'ㄹ텐데']|그럼 귀 눌려서 아플텐데
44|['한파', '주의보', '이', '랍니다']|한파주의보랍니다
45|['오늘', '엄청', '춥', '었', '음', '...']|오늘 엄청 추웠음...
46|['오늘', '체감', '영하', '15', '도', '이', '라는데']|오늘 체감 영하 15도라는데
47|['오늘', '새벽', '부터', '한파', 'ㅇ', 'ㅗ', 'ㄴ', '대', '었', '으', '요']|오늘 새벽부터 한파온댔으요
48|['너무', '춥', 'ㅁ']|너무추움
49|['나', '도', '춥', '었', '으면', '좋겟다']|나도 추웠으면 좋겟다
