|morphs|origin
0|['우리', 'ㄴ', '이미', '알', '고', '있', '따', '아', '!']|우린 이미 알고있따!
1|['디', 'ㄹ', '참', '좋', '은데', '금방', '잡지', 'ㄴ', '못', '하네']|딜참좋은데 금방잡진못하네
2|['이번', '에', '도', '깨', '시', '면', '완수', 'ㄱ', '이', '시네', 'ㅎ']|이번에도 깨시면 완숙이시네 ㅎ
3|['거북이', '죽', '어', '있', '는', '거', '보', '았', '는데']|거북이 죽어있는거 봤는데
4|['지금', '반수', 'ㄱ', '모드']|지금 반숙모드
5|['네', '이제', '1', '번', '깨', '시', 'ㅁ']|네 이제 1번깨심
6|['3', '번', '깨', '어야', '하', 'ㅁ']|3번 깨야 함
7|['2', '번', '남', '으시', 'ㅁ']|2번남으심
8|['디', '틀', 'ㅗ', '몇', '번', '해보', '았', '는데', '자꾸', '피', '가', '남아ㅜ']|디트로 몇번 해봤는데 자꾸 피가 남아ㅜ
9|['오', '아', '진짜', '게이머', '들', '대단', '하', '다', '.', '.']|와 진짜 게이머들 대단하다..
10|['그래도', '4', '수레', '보다', 'ㄴ', '.', '.']|그래도 4수레보단..
11|['끠와', 'ㅇ', 'ㅠ']|끠와 유
12|['누가', '옆', '에서', '소리', '지르', 'ㄴ', '거', '같', '은데', '요']|누가옆에서 소리지른거같은데요
13|['폭포', 'ㄱ']|폭폭
14|['방금', 'ㅇ', 'ㅠ', '가', '소리', '지름', 'ㅎㅎ', ';']|방금 유가 소리지름 ㅎㅎ;
15|['이', '조합', '은', '부파', '누가', '하', 'ㅁ', '?']|이 조합은 부파 누가함?
16|['폭탄', '으로', '만', '하', 'ㅁ', '/']|폭탄으로만함/
17|['또', '폭', '까', '먹', '으시', 'ㅁ', 'ㅠ']|또 폭까먹으심 ㅠ
18|['이부', 'ㄴ', '은', '왜', '폭탄', '안', '던지', 'ㅁ', '?']|이분은 왜 폭탄 안던짐?
19|['많이', '잘', '하', '아', '지', '시', '었', '다']|많이 잘해지셨다
20|['인파', '파괴', '잇', '을', '테', 'ㄴ', '데']|인파 파괴잇을텐데
21|['수류탄', '던지', '시', '어요']|수류탄 던지세요
22|['이거', 'ㄹ', '눕', '어', '?']|이걸 누워?
23|['그', '거', 'ㄴ', '그럼']|그건그럼
24|['귀엽', 'ㄴ', '거북이', '4', '명', '이서', '괴롭히', '네']|귀여운 거북이 4명이서 괴롭히네
25|['재', 'ㅁ', '기', 'ㅇ', 'ㅗ', 'ㄱ']|잼기옥
26|['원기', 'ㅇ', 'ㅗ', 'ㄱ', '부파', '전', '불', 'ㅡ편..']|원기옥 부파전 불 ㅡ편..
27|['3분', '에', '2', '개', '던지', 'ㅁ']|3분에 2개던짐
28|['3', '개', '다', '쓰', '시', '어야', '죠']|3개 다쓰셔야죠
29|['3', '개', '다', '던지', '어야', '지', 'ㅡㅡ']|3개 다 던져야지ㅡㅡ
30|['3', '개', '다', '던지', '시', '어야', '하', '아요']|3개 다 던지셔야해요
31|['3', '개', '다', '던지', '어야지', 'ㅋㅋㅋ']|3개다던져야지 ㅋㅋㅋ
32|['다', '던지', '엇', '구만', '~']|다던졋구만~
33|['휴', '안', '던', '질주', 'ㄹ']|휴 안던질줄
34|['처음', '으로', '다', '던지', 'ㅁ', 'ㄷㄷ', '빛', '피', 'ㅇ', 'ㅠ']|처음으로 다던짐 ㄷㄷ 빛 피 유
35|['아', '재', 'ㅁ', '기', 'ㅇ', 'ㅗ', 'ㄱ', '은', '백', '어택', '없', '구나']|아 잼기옥은 백어택 없구나
36|['피', 'ㅇ', 'ㅠ', '님', '풀', '피', '너무', '편안', '하', '고']|피유님 풀피 너무 편안하고
37|['3', '수', 'ㄴ', '보', '불', 'ㅡ편']|3순보 불 ㅡ편
38|['내', '가', '거북이', '잡', '아', '보', 'ㄴ', '적', '은', '없', '지만', '하', '면', '한대', '도', '안', '맞', '을', '듯']|내가 거북이 잡아본적은 없지만 하면 한대도 안맞을듯
39|['저기', '셋', '중', '에', '누구', '가', '폭탄', '파괴', '레벨', '높', '은', '거', '쓰', '고', '있', '을', '듯']|저기 셋중에 누가 폭탄 파괴레벨 높은거 쓰고있을듯
40|['현자', '들', '이', '모이', '어', '있', '시', '엉']|현자들이모여있엉
41|['포격', '이락', 'ㅗ', '요']|포격이라고요
42|['피겨', 'ㄱ', '알리', '미']|피격알리미
43|['약간', '짜증', '나', '시', '엇', '나', '보', '네요']|약간 짜증나셧나보네요
44|['포격', '이락', 'ㅗ', '욥']|포격이라고욥
45|['아끼', '는', '판단', '좋', '앗', '이', '구요']|아끼는 판단 좋앗구요
46|['애', '등', 'ㅗ', 'ㄴ', '이', '야', '?', '디비엠인줄']|애드온이야? 디비엠인줄
47|['브레스', '로', '돌', '질', '하', 'ㄹ', '뻔']|브레스로 돌질할뻔
48|['피겨', 'ㄱ', '재', 'ㅁ']|피격잼
49|['우', '두르', '시', '어요', '?', '?']|우두르세요??
50|['오', '아']|와
51|['원기', 'ㅇ', 'ㅗ', 'ㄱ']|원기옥
52|['백', '푸', '어', '맞', '는', '거', '이', '었', '는데']|백퍼맞는거였는데
53|['무력', '화', '가', '살리', '었', '다', 'ㅋㅋ']|무력화가 살렸다 ㅋㅋ
54|['피겨', 'ㄱ', '이', '라면', '피겨', 'ㄱ', '이', 'ㄴ', '겁', '니다']|피격이라면 피격인겁니다
55|['피', 'ㅇ', 'ㅠ', '가', '맞', '았', '다는', '뜻', '이', 'ㄴ데요']|피유가 맞았다는 뜻인데요
56|['이아', 'ㄱ', '물', 'ㄱ', 'ㅗ', '피겨', 'ㄱ', '임']|이악물고 피격임
57|['자존심', '봇', 'ㅗ', 'ㅋㅋ']|자존심보소 ㅋㅋ
58|['피', 'ㅇ', 'ㅠ', '포격', '맞', '아요']|피유 포격 맞아요
59|['이아', 'ㄱ', '물', 'ㄱ', 'ㅗ']|이악물고
60|['이미', '포격', '이락', 'ㅗ', '말', '하', 'ㄹ', '생각', '없', '으시', 'ㅁ', 'ㅋㅋㅋㅋㅋ']|이미 포격이라고 말할생각 없으심 ㅋㅋㅋㅋㅋ
61|['이아', 'ㄱ', '물', 'ㄱ', 'ㅗ', '피겨', 'ㄱ', '이', '라', '하', '네']|이악물고 피격이라하네
62|['피겨', 'ㄱ', '날아오', '아요']|피격날아와요
63|['오', '아', '7', '분', '0', '수레']|와 7분 0수레
64|['아', '드', '드', 'ㄱ', '빠', '드', '드', 'ㄱ']|아드득빠드득
65|['피', 'ㅇ', 'ㅠ', '포격', '맞', '다', '=', '피겨', 'ㄱ']|피유 포격 맞다 = 피격
66|['그래도', '보', '앗', '다', '이번', '에']|그래도 봣다 이번에
67|['피겨', 'ㄱ', '=', '피', 'ㅇ', 'ㅠ', '가', '격하', '게', '때리', '고', '싶', '다']|피격 = 피유가 격하게 때리고싶다
68|['크', 'ㄹ', '리어', '하', '엇', '엇', '나요', '?', '?']|클리어햇엇나요??
69|['입', '꼬리', '크', '어', 'ㄴ', '하', '죠', '?']|입꼬리컨하죠?
70|['이미', '피겨', 'ㄱ', '으로', '명치', 'ㅇ', '바뀌', '엇', '습니다']|이미 피격으로 명칭 바뀌엇습니다
71|['이아', 'ㄱ', '물', 'ㄱ', 'ㅗ', '못', '들', '은', '척', '하', 'ㄴ다', 'ㅋㅋ']|이악물고 못들은척한다 ㅋㅋ
72|['이아', 'ㄱ', '물', 'ㄱ', 'ㅗ', '못', '보', '앗', '네']|이악물고 못봣네
73|['ㅇ', 'ㅗ']|오
74|['바로', '피해', '주식', 'ㅗ']|바로피해주시고
75|['넣', '어', '드리', '었', '습니다']|넣어드렸습니다
76|['넣', '어', '드리', '었', '습니다', '^^']|넣어드렸습니다 ^^
77|['피겨', 'ㄱ', '이락', 'ㅗ', '하', '아서', '화나', 'ㅁ']|피격이라고 해서 화남
78|['ㅇ', 'ㅗ', 'ㅇ', 'ㅗ', 'ㄹ']|오올
79|['ㅇ', 'ㅗ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ']|오 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
80|['4', '명', '이서', '떄리는데', '안', '화나', 'ㄹ', '리가']|4명이서 떄리는데 안화날리가
81|['ㅇ', 'ㅗ', '포격', '으로', '바껶다']|오 포격으로 바껶다
82|['삐', '지', '어', '또', '>ㅅ<']|삐져또 >ㅅ<
83|['ㅇ', 'ㅗ', '포격']|오 포격
84|['포격', '날아오', '아요', '~']|포격날아와요 ~
85|['피겨', 'ㄱ', '이', '더', '좋', '은데']|피격이 더 좋은데
86|['방금', '실수', '하', '았', '다']|방금 실수했다
87|['완수', 'ㄱ', '봇', 'ㅗ']|완숙보소
88|['이', '야', '피', 'ㅇ', 'ㅠ', '은근', '슬쩍']|이야 피유 은근슬쩍
89|['아', '색', '이', '기']|아색기
90|['피셔', 'ㄴ']|피션
91|['확실히', '적응', '하시', 'ㄴ', '듯']|확실히 적응하신듯
92|['성장', '하', '았', '다']|성장했다
93|['숙련됬다', '이것', '야']|숙련됬다 이거야
94|['처음', '이', '어렵', 'ㄴ듯']|처음이 어려운듯
95|['나크', '가면', '로', '자', '타임', '와서', '접', '으시', 'ㄹ', '거', '같', '은데']|나크가면 로자타임와서 접으실거같은데
96|['이정', '도면', '빨', '리', '적응', '하', '는', '거', '이', 'ㅁ']|이정도면 빨리적응하는거임
97|['피겨', 'ㄱ', '이', '더', '쫄깃', '하', 'ㅁ', 'ㄹㅇ']|피격이 더 쫄깃함 ㄹㅇ
98|['잘', '피하', 'ㄴ다']|잘피한다
99|['피겨', 'ㄱ', '이', '맞', '음']|피격이맞음
100|['피', 'ㅇ', 'ㅠ', '가', '맞', '는', '포격', '이', '라', '피겨', 'ㄱ', '아니', '야', '?', '?']|피유가 맞는 포격이라 피격 아니야??
101|['피겨', 'ㄱ', '이', '맞', '지', '~']|피격이맞지~
102|['피셔', 'ㄴ', '빠', '세', '요', '포유', '님', '~']|피션빠세요 포유님~
103|['피겨', 'ㄱ', '이', '맞', '는', '것', '로', '하', '아요']|피격이 맞는걸로해요
104|['그렇', '다고', '치', 'ㅂ시다']|그렇다고 칩시다
105|['피', 'ㅇ', 'ㅠ', '한테', '날', '라오', '는', '포격']|피유한테 날라오는 포격
106|['ㄱ', 'ㅗ', 'ㅇ', 'ㄱ', 'ㅗ', 'ㅇ', '타', 'ㄴ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ']|공공탄 ㅋㅋㅋㅋㅋㅋㅋㅋ
107|['ㄱ', 'ㅗ', 'ㅇ', 'ㄱ', 'ㅗ', 'ㅇ', '타', 'ㄴ', '조심', 'ㅋㅋ', 'ㅋㅋ']|공공탄 조심 ㅋㅋㅋㅋ
108|['ㄱ', 'ㅗ', 'ㅇ', 'ㄱ', 'ㅗ', 'ㅇ', '타', 'ㄴ', 'ㅋㅋ']|공공탄 ㅋㅋ
109|['이', '아야', '합']|이얍
110|['피격', '당하', '아요', '라고', '하면', '맞', '는', '말']|피격당해요 라고하면맞는말
111|['아니', '기공사', '구', 'ㅇ', 'ㄹㅇ', '사기', '네']|아니 기공사 궁 ㄹㅇ 사기네
112|['기공', '야', '하', '게요', '...']|기공 야케요...
113|['아니', '기공사', '약하', '다구요', '피', 'ㅇ', 'ㅠ', '님', 'ㅠ', 'ㅠ']|아니 기공사 약하다구요 피유님 ㅠㅠ
114|['구', 'ㅇ', '은', '디', 'ㄹ', '너프', '하', '아야', '되', 'ㄹ', '듯']|궁은 딜너프 해야될듯
115|['37', '만', '멀', 'ㄴ데', 'ㅡㅡ']|37만 먼데 ㅡㅡ
116|['키', 'ㅇ', '공사']|킹공사
117|['ㄹㅇ', '기공사', '너프', '하', '아야', '하', 'ㅁ', 'ㅡㅡ']|ㄹㅇ 기공사 너프해야함 ㅡㅡ
118|['가비', '이', 'ㄴ', '줄']|가비인줄
119|['딴', '거', 'ㄴ', '모르', '아도', '구', 'ㅇ', '디', 'ㄹ', '은', '어', '하', '게', '좀', ';', ';']|딴건 몰라도 궁딜은 어케좀;;
120|['응', '안', '하', '아']|응안해
