|morphs|origin
0|['ㅇ', 'ㅗ', '방어', 'ㅄ', '?']|오방없?
1|['이', '사가', 'ㄴ', '뇨', '속']|이사간뇨속
2|['래', 'ㄴ', '서', 'ㄴ', '집들이', '좀']|랜선집들이좀
3|['이사', '엄청', '크', 'ㄴ', '데', '로', '가시', 'ㄴ다', '지', '어', '?']|이사 엄청 큰데로 가신다져?
4|['부럽', '다고', '하', '아', '~']|부럽다아~
5|['아아', '.', '.', '글', '쿤', '요', 'ㅋㅋ', 'ㅠ', '잠', '이나', '자야', '지', 'ㅇ', ',', ',', '답변', '감사', '합니다']|아아.. 글쿤요 ㅋㅋ ㅠ 잠이나자야징 ,, 답변감사합니다
6|['단군', '님', '이랑', '이제', '이웃', '사촌', '되', 'ㅁ']|단군님이랑 이제 이웃사촌됨
7|['소', 'ㅇ', '도면', '최소', '타워', '팰리스', 'ㄴ', '데', '풍', '타워', '되', 'ㄴ', '거', '이', 'ㅁ', '이제']|송도면 최소 타워팰리슨데 풍타워된거임 이제
8|['오늘', '내일', '휴', '방일', '태', 'ㄴ', '데']|오늘 내일 휴방일탠데
9|['오늘', '내일', '이사', '준비', '하', '시', 'ㄴ다고', '쉬', '시', 'ㄴ', '대', '이', '어', '!']|오늘내일 이사준비하신다고 쉬신대여!
10|['이사', '준비', '가', '아니', '라', '이사', '하', '는', '거', '아니', '이', '었', '어요', '?', 'ㅎㄷ']|이사준비가 아니라 이사하는거 아니였어요? ㅎㄷ
11|['풍', '...', '보고', '시', '푸', '어', '.', '.']|풍...보고시퍼..
12|['오늘', '까지', '휴', '배', 'ㅇ', '인가', '이', '어', '?']|오늘까지 휴뱅인가여?
13|['이사', '관계', '로', '오늘', '까지', '휴', '방', '하', '시', '구', '내일', '오신', '대', '이', '어']|이사관계로 오늘까지 휴방하시구 내일 오신대여
14|['아하', 'ㅇ']|아항
15|['이사', '하다', '저', '대', 'ㄴ', '처럼', '지치', '었', '냐', '대지']|이사하다 저댄처럼 지쳤냐 대지
16|['풍', '풍', '그', '는', '이', '사주', 'ㅇ', '이', 'ㄴ가', '?']|풍풍 그는 이사중인가?
17|['ㅇ', 'ㅗ', '.', '직', '.', '풍', '.', '월', '.', '량', '.', '만']|오.직.풍.월.량.만
18|['풍', '형', '을', '모', 'ㅅㅂ', 'ㅗ', 'ㄴ', '지도', '56', '일', '째', '...']|풍형을 못본지도 56일째...
19|['ㅇ', 'ㅗ', '뱅어', 'ㅄ', '!!!', '?', '?', '?']|오뱅없!!!???
20|['d', '어', 'ㅄ']|d없
21|['ㅇ', 'ㅗ', '바', 'ㅇ', '잇', '?']|오방잇?
22|['없', '구나', 'ㅅㄱ', '리', 'ㅇ']|없구나 ㅅㄱ링
23|['마싯는거', '마니', '들', '시', '고', '푹', '쉬', '세', '영', 'ㅠ', 'ㅠ', 'ㅠ']|마싯는거 마니 드시고 푹 쉬세영 ㅠㅠㅠ
24|['이사', '때', '매', '휴', '바', 'ㅇ', '이', 'ㄴ', '거', '이', 'ㅁ', '?']|이사때매 휴방인거임?
25|['ㅇ', 'ㅗ', '되', '어', '어', 'ㅄ']|오돼없
26|['휴', '배', 'ㅇ']|휴뱅
27|['하', '아', 'ㅇ']|하앙
28|['대지', '내일', '몸살', '나르', '아']|대지 내일 몸살날라
29|['휴', '바', 'ㅇ', '인간', '적', '으로', '넘', '모', '길', '다']|휴방 인간적으로 넘모길다
30|['오늘', '까지', '휴', '배', 'ㅇ', '이', '네', '엽', '.', '.']|오늘까지 휴뱅이네엽..
31|['그래두', '오늘', '이', '56', '일', '의', '마지막', '날', '이', '네', '이', '어', '.', '.']|그래두 오늘이 56일의 마지막날이네여..
32|['고생', '하', '았', '어요', '다', '들', '..', 'ㅠ', 'ㅠ']|고생했어요 다들..ㅠㅠ
33|['여행', '다녀오', '아도', '더', '공허', '하', '구먼']|여행 다녀와도 더 공허하구먼
34|['집', '에', '눕', '어서', '멍떄리고', '있', '는', '게', '더', '최고', '이', 'ㄴ데']|집에 누워서 멍떄리고 있는게 더 최고인데
35|['님', '들', '되', '어', '월', '량', '님', '왜', '안', '오', 'ㅁ', '?']|님들 돼월량님 왜 안옴?
36|['이사', '가시', '었', '음']|이사가셨음
37|['왜', '동두천', '을', '버리', 'ㄴ', '거', '이', 'ㅁ', '?']|왜 동두천을 버린거임?
38|['뇌피셜', '이', 'ㄴ데', '주니어']|뇌피셜인데 주니어
39|['때문', '이', 'ㄴ듯']|때문인듯
40|['풍', '피셔', 'ㄹ', '이', '에', '영']|풍피셜이에영
41|['저', '는', '이', 'ㅇ', 'ㅠ', '는']|저는 이유는
