|morphs|origin
0|['10', '시', '쯤', '에', '키', 'ㄹ', '라나']|10시쯤에 킬라나
1|['오', '았', '네']|왔네
2|['ㄱ', 'ㅗ', 'ㅇ', '혀', 'ㄱ', '주', 'ㄴ', '조', 'ㅇ', '아리', '걷', '어라']|공혁준 종아리 걷어라
3|['뭐', '야', 'ㄱ', 'ㅗ', 'ㅇ', '혀', 'ㄱ', '주', 'ㄴ', '인줄', '알', '았', '는데', '짭이였네']|뭐야 공혁준인줄알았는데 짭이였네
4|['이', '시발', '놈', '방송', '언제', '하', '기', '나요', '?']|이 시발놈 방송 언제키나요?
5|['뭐', '?', '내일', '일찍', '오', 'ㄹ께요', '?']|뭐? 내일 일찍 올께요?
6|['ㄱ', 'ㅗ', 'ㅇ', '혀', 'ㄱ', '주', 'ㄴ', '!!']|공혁준 !!
7|['이', '시발', '놈', '방송', '언제', '하', '기', '나요', '?', '>', '>']|이 시발놈 방송 언제키나요?>>
8|['혀', 'ㄱ', '주', 'ㄴ', '상', '왔다', '가감', '?']|혁준상 왔다가감?
9|['오늘', '휴', '방학', 'ㅗ', '내일', '키', '는', '거', '아니', '었', '음', '?']|오늘 휴방하고 내일 키는거 아니었음?
10|['그렇', '었', '음', '?']|그랬음?
11|['양심', '있', '음', '둘', '다', '켜', '어야', '되', '는', '거', '아니', 'ㅁ', '?']|양심있음 둘다켜야되는거아님?
12|['오늘', '뭐', '어디', '가', '아야', '하', 'ㄴ다고', '하', '았', '던', '거', '같', '은데']|오늘 뭐 어디 가야한다고 했던거같은데
13|['아니', 'ㅁ', '말', 'ㄱ', 'ㅗ']|아님말고
14|['ㄱ', 'ㅗ', 'ㅇ', '지가', '...', '없', '다', '...']|공지가...없다...
15|['그러면', '안', '하', '기', '잖아', '얘']|그러면 안키잖아 얘
16|['트', '파', '아', '?']|트파?
17|['하스하는사람들', '다', '가', 'ㄴ다고', '한', '거', '보', '면']|하스하는사람들 다간다고 한거보면
18|['어제', '방송', '끄', '기', '전', '에', '말', '하', 'ㅁ']|어제 방송끄기전에 말함
19|['공지', '를', '남기', '어라', '...', '제발']|공지를남겨라...제발
20|['그것', '도', '모르', '고', '조', 'ㄴ', '버', '하', '고', '있', '었', '네']|그것도 모르고 존버하고있었네
21|['투어', '그것', '네']|투어 그거네
22|['블코랑', '붙', '는', '거', '이', '구나']|블코랑 붙는거구나
23|['조', 'ㅇ', '아리', '걷', '어', '혀', 'ㄱ', '주', 'ㄴ', '아']|종아리 걷어 혁준아
24|['1', '년', '하', '지', '구독', '없', '어', '지', '었', '네', '슈', '발', 'ㅠ']|1년치 구독 없어졌네 슈발 ㅠ
25|['조', 'ㅇ', '아리', '걷', '고', '방송', '켜', '라']|종아리 걷고 방송켜라
26|['아', '뭐', '야', '공방', '뛰', '러', '가', '았', '구나', '열심히', '하', '고', '오', '아']|아 뭐야 공방뛰러갔구나 열심히 하고와
