|morphs|origin
0|['현재', '방송', '제모', 'ㄱ', ':', '[', '오프라인', '상태', '이', 'ㅂ니다', ']']|현재 방송제목: [오프라인 상태입니다]
1|['현재', 'ㄱ', 'ㅗ', 'ㅇ', '혀', 'ㄱ', '주', 'ㄴ', '님', '의', '방송', '제모', 'ㄱ', ':', '하', 'ㄹ', '말', '이', '있', '습니다']|현재 공혁준님의 방송제목: 할 말이 있습니다
2|['ㄱ', 'ㅗ', 'ㅇ', '-', '하']|공-하
3|['혀', 'ㄱ', '하', '~']|혁하~
4|['혀', 'ㄱ', '하']|혁하
5|['혀', 'ㄱ', '주', 'ㄴ', '기다리', '었', '어']|혁준 기다렸어
6|['기다리', '었', '다', '혀', 'ㄱ', '주', 'ㄴ', '!!!', '!!!']|기다렸다 혁준!!!!!!
7|['캐', 'ㅁ', '어디', '가', '았', '어']|캠 어디갔어
8|['돼지', '야', '기다리', '었', '단', '말', '야', '!']|돼지야 기다렸단말야!
9|['좋은 아침', '이', 'ㅂ니다', '...', '.']|좋은 아침 입니다 ....
10|['ㅇ', 'ㅗ', '-', '하']|오-하
11|['되', '어', '하']|돼하
12|['혀', 'ㄱ', '주', 'ㄴ', '이', '빨', '안', '닦', '았', '지', '?', '입', '냄새', '오질', '듯']|혁준 이빨 안닦았지? 입냄새 오질듯
13|['캐', 'ㅁ', '켜', '어', '싸', 'ㄹ테니까', 'ㄴ']|캠켜 쌀테니깐
14|['캐', 'ㅁ', '키', '자']|캠 키자
15|['왜', 'ㄹ', '케일', '찌', 'ㄱ', '킴']|왤케일찍킴
16|['아', 'ㅇ']|앙
17|['혀', 'ㄱ', '주', 'ㄴ', '상', 'ㅈ', '되', '었', '다는', '거', '사실', '이', 'ㅁ', '?']|혁준상 ㅈ 됐다는거 사실임?
18|['말', '도', '안', '하', '누', '혀', 'ㄱ', '주', 'ㄴ']|말도 안 하누 혁준
19|['멀', 'ㄴ', '일', '임', '?']|먼일임?
20|['혀', 'ㄱ', '주', 'ㄴ', '이', '또', '사', 'ㄱ', 'ㅗ', '침', '?']|혁준이 또사고침?
21|['혀', 'ㄱ', '주', 'ㄴ', '이', '는', '항상', 'ㅈ댔을거같아']|혁준이는 항상 ㅈ댔을거같아
22|['ㄱ', 'ㅗ', 'ㅇ', '혀', 'ㄱ', '주', 'ㄴ', '조', 'ㅇ', '아리', '걷', '어', 'ㅋㅋ']|공혁준 종아리 걷어 ㅋㅋ
23|['혀', 'ㄱ', '주', 'ㄴ']|혁준
24|['아', '예', '반갑습니다', 'ㄱ', 'ㅗ', 'ㅇ', '혀', 'ㄱ', '주', 'ㄴ', '이', 'ㅂ니다']|아 예 반갑습니다 공혁준입니다
25|['캐', 'ㅁ', '켜', '라']|캠켜라
26|['ㅇ', 'ㅠ', '두보', '여주', '이', '면', '안', '되', '어', '?', '?', '?', '?', '?', '?', '?']|유두보여주면 안돼???????
27|['ㄱ', 'ㅗ', 'ㅇ', '리나']|공리나
28|['옷', '이쁘', 'ㄴ', 'ㅗ']|옷이쁘노
29|['왜', '이러', '어']|왜이래
30|['혀', 'ㄱ', '주', 'ㄴ', '아', '옷', '뭐', '냐', '?', '여친', '만나', '러', '가', '냐', '?']|혁준아 옷 뭐냐 ? 여친만나러가냐?
31|['볼륨', '낮추', '어라']|볼륨 낮춰라
32|['혀', 'ㄱ', '주', 'ㄴ', '아', '너', '유명', '하', '냐', '?']|혁준아 너 유명하냐?
33|['남친', '루', 'ㄱ', '혀', 'ㄱ', '주', 'ㄴ']|남친룩 혁준
34|['혀', 'ㄱ', '주', 'ㄴ', '이', '구독', '권', '주', '어라']|혁준이 구독권 줘라
35|['혀', 'ㄱ', '주', 'ㄴ', '남친', '루', 'ㄱ', 'ㄷㄷㄷ', 'ㄷㄷ']|혁준 남친룩 ㄷㄷㄷㄷㄷ
36|['혀', 'ㄱ', '주', 'ㄴ', '상', 'ㅈ된거', '해명', '하', '아야', '하', 'ㄹ', '거', '같', '아요']|혁준상 ㅈ된거 해명해야할거같아요
37|['조', 'ㅇ', '아리', '걷', '어']|종아리 걷어
38|['혀', 'ㄱ', '주', 'ㄴ', '아', '너', '유명', '하', '냐고', '?']|혁준아 너 유명하냐고?
39|['재', 'ㅁ', '주', '카', '포', '엌']|잼주카포 엌
40|['머리', '왁스', '바르', '았', '어', '?']|머리 왁스발랐어?
41|['찌', 'ㄴ']|찐
42|['혀', 'ㄱ', '주', 'ㄴ', '이', '페미입니다', 'ㅈ됐다고하지마시고', '봊됐다고', '하', '아', '주', '시', '어요']|혁준이 페미입니다 ㅈ됐다고하지마시고 봊됐다고 해주세요
43|['혀', 'ㄱ', '주', 'ㄴ', '아', '롤', '연습', '은', '은', '제', '하', '냐']|혁준아 롤연습은 은제하냐
44|['혀', 'ㄱ', '주', 'ㄴ', '이', '유명', '하', '지']|혁준이 유명하지
45|['왜', '이렇', '게', '일찍', '켜', '었', '어요', '?']|왜이렇게일찍켰어요?
46|['혀', 'ㄱ', '주', 'ㄴ', '아', '롤', '하', '아야지']|혁준아 롤해야지
47|['왜', '이', '시간', '에', '오', 'ㅁ', '?']|왜 이시간에 옴?
48|['왜', '지금', '하', '기', '냐', '?', '회초리', '좀', '맞', '아', '보', 'ㄹ래', '?']|왜지금키냐? 회초리좀 맞아볼래?
49|['혀', 'ㄱ', '주', 'ㄴ', '이', '여친', '있', '을', '거', 'ㄹ']|혁준이 여친있을걸
50|['시청자', '개', '적', '네', '너무', '일', '찌', 'ㄱ', '왔다', '르건즈']|시청자 개적네 너무 일찍왔다 르건즈
51|['ㄱ', 'ㅗ', 'ㅇ', '혀', 'ㄱ', '주', 'ㄴ', '태보', '하자']|공혁준 태보하자
52|['결국', '에', 'ㄴ', '낭', '크', '나', '이', '트', '돌리', '냐']|결국엔 낭크나이트돌리냐
53|['5', '급수', '주', 'ㄴ', 'ㅋㅋ']|5급수준ㅋㅋ
54|['뭐', 'ㄴ데', '?']|뭔데?
55|['혀', 'ㄱ', '주', 'ㄴ', '아', '8', '시', '까지', '방송', '하', '고', '호스팅', '넣', '어', '주', '자']|혁준아 8시까지 방송하고 호스팅넣어주자
56|['5', '급', '하', '았', '다', '.', '.']|5급했다..
57|['원래', '8', '시', '까지', '안', '하', '아', 'ㅋㅋ']|원래 8시까지 안해 ㅋㅋ
58|['ㄱ', 'ㅗ', 'ㅇ', '혀', 'ㄱ', '주', 'ㄴ', '너무', '일', '찌', 'ㄱ', '왔다', 'ㄱ', 'ㅗ', 'ㅡㅡ']|공혁준 너무일찍왔다고ㅡㅡ
59|['혀', 'ㄱ', '주', 'ㄴ', '님', '전설', '언제', '가', 'ㅂ니까']|혁준님 전설 언제갑니까
60|['너', '오늘', '그', '방송', '볼', '걸', '냐', '?']|너 오늘 그 방송 볼거냐?
61|['혀', 'ㄱ', '하', '!']|혁하!
