|morphs|origin
0|['ㄱ', 'ㅗ', 'ㅇ']|공
1|['혀', 'ㄱ']|혁
2|['주', 'ㄴ']|준
3|['혀', 'ㄱ', '주', 'ㄴ', '상', '방송', '은', '제', '킴']|혁준상 방송은제킴
4|['다이', '아바', 'ㅇ', '문안', '여', '나', 'ㅇ', '?']|다이아방 문안여낭?
5|['방송', '키라', 'ㄱ', 'ㅗ', 'ㄱ', 'ㅗ', 'ㅇ', '가놈', '아']|방송키라고 공가놈아
6|['언제', '하', '기', 'ㄹ', '꺼', '냐']|언제킬꺼냐
7|['ㄱ', 'ㅗ', 'ㅇ', '하']|공하
8|['혀', 'ㄱ-', '하']|혁-하
9|['혀', 'ㄱ', '하']|혁하
10|['ㄱ', 'ㅗ', 'ㅇ', '국가', '네']|공국가네
11|['ㄱ', 'ㅗ', 'ㅇ', '혀', 'ㄱ', '주', 'ㄴ', '!', 'ㄱ', 'ㅗ', 'ㅇ', '혀', 'ㄱ', '주', 'ㄴ', '!', 'ㄱ', 'ㅗ', 'ㅇ', '혀', 'ㄱ', '주', 'ㄴ', '!']|공혁준!공혁준!공혁준!
12|['오', '아']|와
13|['야', 'ㄱ', 'ㅗ', 'ㅇ', '혀', 'ㄱ', '주', 'ㄴ', '짖', '어']|야 공혁준 짖어
14|['조', 'ㅇ', '아', '리', '걷', '어']|종 아 리 걷 어
15|['혀', 'ㄱ', '주', 'ㄴ', '이', '보', '고', '싶', '었', '다']|혁준이 보고싶었다
16|['어떤', '말', '부터', '하', '아', '주', 'ㄹ', '까']|어떤말부터 해줄까
17|['마우스', '움직이', '지', '말', 'ㄱ', 'ㅗ', '말', '하', '아라']|마우스 움직이지 말고 말해라
18|['ㄱ', 'ㅗ', 'ㅇ', '혀', 'ㄱ', '주', 'ㄴ', '!', 'ㄱ', 'ㅗ', 'ㅇ', '혀', 'ㄱ', '주', 'ㄴ', '!', 'ㄱ', 'ㅗ', 'ㅇ', '혀', 'ㄱ', '주', 'ㄴ', '!', 'ㄱ', 'ㅗ', 'ㅇ', '혀', 'ㄱ', '주', 'ㄴ', '!']|공혁준!공혁준!공혁준!공혁준!
19|['혀', 'ㄱ', '주', 'ㄴ', '아', '반갑', '다']|혁준아 반갑다
20|['해명', '하', '아라', '!', '르건즈', 'ㅡㅡ']|해명해라! 르건즈 ㅡㅡ
21|['혀', 'ㄱ', '주', 'ㄴ', '이', 'ㅎㅇ']|혁준이 ㅎㅇ
22|['아', '~', '파', '앗', '하']|아~팟하
23|['미키', '혀', 'ㄱ', '주', 'ㄴ']|미키혁준
24|['너', '어제', '왜', '방송', '안', '켜', '었', '어', '?', '해명', '하', '아']|너 어제 왜 방송 안켰어? 해명해
25|['혀', 'ㄱ', '주', 'ㄴ', '이', '지금', '하루', '하', '지', '손목', '운동', '하', '는', '중', '이', '냐']|혁준이 지금 하루치 손목운동 하는중이냐
26|['ㄱ', 'ㅗ', 'ㅇ', '익주', 'ㄴ', '!', 'ㄱ', 'ㅗ', 'ㅇ', '익주', 'ㄴ', '!', 'ㄱ', 'ㅗ', 'ㅇ', '익주', 'ㄴ', '!', 'ㄱ', 'ㅗ', 'ㅇ', '익주', 'ㄴ', '!']|공익준!공익준!공익준!공익준!
27|['파', '앗', '국가']|팟국가
28|['크리스마스', '합방', '은', '연마', 'ㄱ', '이', '엿', '네', '어제', '왜', '안', '켜', '엇', '는지', '해명', '하', '아']|크리스마스 합방은 연막이엿네 어제 왜안켯는지 해명해
29|['하', '아']|해
30|['ㄱ', 'ㅗ', 'ㅇ', '!', 'ㄱ', 'ㅗ', 'ㅇ', '!', 'ㄱ', 'ㅗ', 'ㅇ', '!']|공!공!공!
31|['혀', 'ㄱ', '주', 'ㄴ', '아', '사랑', '하', 'ㄴ다']|혁준아사랑한다
32|['하', '아', '명', '하', '아']|해 명 해
33|['해명', '하', '아', '!']|해명해!
34|['4', '급', '해명', '하', '아']|4급 해명해
35|['혀', 'ㄱ', '하', '~']|혁하~
36|['그놈', '의', '속', '공전', '사데', 'ㄱ']|그놈의 속공전사덱
37|['빛', '혀', 'ㄱ', '주', 'ㄴ']|빛 혁 준
38|['파', '앗', '국가', '가', '나오', '네']|팟국가가 나오네
39|['캐', 'ㅁ', '좀', '켜', 'ㅂ시다']|캠 좀 켭시다
40|['나름', '하스', '플', 'ㅗ', '이', '라면서', '아지', 'ㄱㄷ', 'ㅗ', '전설', '못', '찍', '으면', '어떡하', '냐', '...']|나름 하스 프로라면서 아직도 전설못찍으면 어떡하냐...
41|['혀', 'ㄱ', '주', 'ㄴ', '아', '어제', '방송', '켜', '엇', '엇', '냐', '?']|혁준아 어제 방송켯엇냐?
42|['혀', 'ㄱ', '주', 'ㄴ', '하이']|혁준 하이
43|['혀', 'ㄱ', '주', 'ㄴ', '!', '뒤싫캠키!']|혁준! 뒤싫캠키!
44|['혀', 'ㄱ', '주', 'ㄴ', '이', '캐', 'ㅁ', '안', '켜', '는', '거', '보니', '애니', '프사', '달', '생각', '이', 'ㄴ듯']|혁준이 캠 안 켜는거보니 애니프사 달 생각인듯
45|['속', 'ㄱ', 'ㅗ', 'ㅇ', '이', '홀돚이나', '어그로', '개', '잘', '잡음']|속공이 홀돚이나 어그로 개잘잡음
46|['ㄱ', 'ㅗ', 'ㅇ', '혀', 'ㄱ', '주', 'ㄴ']|공 혁 준
47|['혀', 'ㄱ', '주', 'ㄴ', '이형', '왜', '캐', 'ㅁ', '이랑', '마이키', '가', 'ㅇ', '벗', '음', '?']|혁준이형 왜 캠이랑 마이키가 ㅇ벗음?
48|['허', 'ㄱ', '주', 'ㄴ', '!!!', '!!!', '믿', '고', '있', '었', '다고', '!!']|헉준!!!!!! 믿고있었다고 !!
49|['현재', '방송', '제모', 'ㄱ', ':', 'ㄱ', 'ㅗ', 'ㅇ', '혀', 'ㄱ', '주', 'ㄴ']|현재 방송제목: 공 혁 준
50|['메로', 'ㅇ']|메롱
51|['속보', ')', 'ㄱ', 'ㅗ', 'ㅇ', '혀', 'ㄱ', '주', 'ㄴ', '듀라한', '스트리머로', '전직', '!', '?', '?']|속보) 공혁준 듀라한 스트리머로 전직!??
52|['담배', '그', '만', '피고', '사운드', '채우', '어라']|담배그만피고 사운드채워라
53|['왜', '하', '게', '사람', '들', '적', '냐']|왜케 사람들 적냐
54|['ㄱ', 'ㅗ', 'ㅇ', 'ㄱ', 'ㅗ', 'ㅇ', '버리', 'ㄴ']|공공버린
55|['혀', 'ㄱ', '주', '나', '오', '았', '구나']|혁주나 왔구나
56|['캐', 'ㅁ', '켜', '라']|캠 켜라
57|['혀', 'ㄱ', '주', 'ㄴ', '아', '사랑해']|혁준아 사랑해
58|['발', '침', 'ㅗ', 'ㅇ', '노래', '아니', '냐']|발치몽노래아니냐
59|['바', '부', '혀', 'ㄱ', '주', '나', '캠켜줭', 'ㅠ']|바부혁주나 캠켜줭 ㅠ
60|['러', 'ㄴ', '천', '미', '트', '하', '아', '명', '하', '아']|런 천 미 트 해 명 해
61|['속보', ')', '더블', '배럴', '담배', '장저', 'ㄴ']|속보) 더블배럴 담배 장전
62|['혀', 'ㄱ', '주니', '일', '찌', 'ㄱ', 'ㅇ', 'ㅗ', '네', 'ㅇ']|혁주니 일찍오넹
63|['빨리', '캐', 'ㅁ', '좀', '켜', '어', '보', '아']|빨리캠좀켜봐
64|['그놈', '의', '발', '침', 'ㅗ', 'ㅇ', '은', '진짜']|그놈의 발치몽은 진짜
65|['ㄱ', 'ㅗ', 'ㅇ', '씨', '모', 'ㅇ']|공씨몽
66|['ㄱ', 'ㅗ', 'ㅇ', '익주', 'ㄴ', 'ㅡㅡ']|공익준ㅡㅡ
67|['ㄱ', 'ㅗ', 'ㅇ', '조', 'ㅇ', '걷']|공 종 걷
68|['ㅇ', 'ㅗ', '데', '건방지', '게', '트', 'ㄹ', '수', '님', '들', '오', '시', '었', '는데', '캐', 'ㅁ', '도', '안', '하', '기', '이', '구', '있', '냐']|오데 건방지게 트수님들 오셨는데 캠도 안키구있냐
69|['발', '침', 'ㅗ', 'ㅇ']|발치몽
70|['에바', 'ㄴ', '데']|에반데
71|['혀', 'ㄱ', '주', 'ㄴ', '이도', '애니', '프사', '달', '고', '방송', '하', '냐', '?']|혁준이도 애니프사 달고 방송하냐?
72|['야', '!', '해명', '하', '아', 'ㅡㅡ']|야! 해명해 ㅡㅡ
73|['속보', ')', 'ㄱ', 'ㅗ', 'ㅇ', '혀', 'ㄱ', '주', 'ㄴ', '발', '침', 'ㅗ', 'ㅇ', '지지', '함']|속보)공혁준 발치몽지지함
74|['러', 'ㄴ', '천', '미트']|런천미트
75|['ㄱ', 'ㅗ', 'ㅇ', '혀', 'ㄱ', '주', 'ㄴ', '조', 'ㅇ', '아리', '걷', '어', '!', '!']|공혁준 종아리 걷어!!
76|['발', '침', 'ㅗ', 'ㅇ', '이', '피해', '준거', '있', '냐', '노래', '좋', '으니까', '갸', 'ㅇ', '듣', '자']|발치몽이 피해준거있냐 노래좋으니까 걍 듣자
77|['혀', 'ㄱ', '주', 'ㄴ', '이', '어제', '뭐', '하', '았', '는지', '낱낱이', '공개', '하', '아']|혁준이 어제 뭐 했는지 낱낱이 공개해
78|['해명', '하', '아']|해명해
79|['양심', '으로', '군대', '안가', 'ㄴ', '애', '들', '보다', 'ㄴ', '발치', '가', '나', '음']|양심으로 군대안간애들보단 발치가 나음
80|['공침', 'ㅗ', 'ㅇ']|공치몽
81|['키', 'ㅇ', '래', '는', '갓', '네']|킹래는 갓네
82|['러', 'ㄴ', '천', '미트', '해명', '하', '아', '!']|런천미트 해명해!
83|['러', 'ㄴ', '천', '미트', '해명', '하', '아']|런천미트 해명해
84|['역시', '혜화역', '최종', '보스', 'ㄱ', 'ㅗ', 'ㅇ', '혀', 'ㄱ', '주', 'ㄴ']|역시 혜화역 최종보스 공혁준
85|['혀', 'ㄱ', '주', 'ㄴ', '이', '이제', '쪼르뚜', '사진', '놓', '고', '방송', '하', '냐', '?', '?']|혁준이 이제 쪼르뚜 사진 놓고 방송하냐??
