|morphs|origin
0|['안', '자는', '거', '다', '아', 'ㄴㄷ', '!']|안자는거 다 안ㄷ!
1|['이', '악물', '고', '모', 'ㅅㅂ', 'ㅗ', 'ㄴ', '척', '하', '죠', '?']|이 악물고 못본척하죠?
2|['ㄱ', 'ㅗ', 'ㅇ', '혀', 'ㄱ', '주', 'ㄴ', '방송', '켜', '라']|공혁준 방송켜라
3|['오늘', '은', '일찍', '안', '하', '기', '이', '면', '하루', '종일', '애', '들', '한테', '시달리', 'ㄹ테니까', '빨리', '켜', '라', '.', '.']|오늘은 일찍 안키면 하루종일 애들한테 시달릴테니까 빨리 켜라..
4|['혀', 'ㄱ', '주', 'ㄴ', '아', '!', '!!!', '!!!']|혁준아!!!!!!!
5|['혀', 'ㄱ', '하']|혁하
6|['ㄱ', 'ㅗ', 'ㅇ', '하']|공하
7|['아', '혀', 'ㄱ', '하']|아 혁하
8|['혀', 'ㄱ', '하', '혀', 'ㄱ', '하', '혀', 'ㄱ', '하']|혁하혁하혁하
9|['ㅇ', 'ㅗ', '이', '!!!', '!!!', '키', 'ㄹ', '줄', '믿', '었', '다고', '옷', '!!!', '!!']|오이!!!!!!킬줄 믿었다고옷!!!!!
10|['어제', '방송', '왜', '안', '켜', '었', '어', '시', '발아']|어제 방송 왜 안켰어 시발아
11|['왜', '파충류', '방송', '알', 'ㄴ', '킴', '?', '조', 'ㅇ', '아리', '걷ㅇ']|왜 파충류방송 안킴? 종아리 걷ㅇ
12|['혀', 'ㄱ', '주', 'ㄴ', '아', '오늘', '쉬', '느라', 'ㄹ', '아니', '냐', '?']|혁준아 오늘 쉬느랄아니냐?
13|['혀', 'ㄱ', '주', 'ㄴ', '상']|혁준상
14|['ㅇ', 'ㅗ', 'ㅇ', 'ㅗ', '믿', '고', '있', '었', '다구']|오오 믿고있었다구
15|['혀', 'ㄱ', '주', 'ㄴ', '아', '딸기', '좋아하', '냐', '?']|혁준아 딸기좋아하냐?
16|['ㅇ', 'ㅗ', '이', 'ㅇ', 'ㅗ', '이']|오이오이
17|['뒤지', 'ㄹ래', '?']|뒤질래?
18|['왜', '켜', '었', '냐', '?']|왜켰냐?
19|['왜', '켜', '었', '어']|왜켰어
20|['혀', 'ㄱ', '주', 'ㄴ', '아', '왜', '켜', '었', '냐']|혁준아 왜켰냐
21|['월요일', '이', 'ㄴ데', '실수', '로', '켜', '었', '나']|월요일인데 실수로 켰나
22|['혀', 'ㄱ', '주', 'ㄴ', '아', '왜', '켜', '엇', '냐고', '?', '?']|혁준아 왜켯냐고??
23|['그럼', '왜', '켜', '엇', '냐']|그럼 왜켯냐
24|['혀', 'ㄱ', '주', 'ㄴ', '아', '안녕']|혁준아 안녕
25|['종양', '생기', '었', '다고', '?']|종양생겼다고?
26|['혀', 'ㄱ', '주', 'ㄴ', '아', '잘', '가', '아', 'ㅠ', 'ㅠ']|혁준아 잘가 ㅠㅠ
27|['자주', '생기', 'ㄴ', '다라', '...']|자주 생긴다라...
28|['그렇', '게', '왜', '안', '씻', '음', 'ㅡㅡ']|그러게 왜 안 씻음 ㅡㅡ
29|['방송', '하', '기', 'ㄹ', '때', '가', '아니', '다', '혀', 'ㄱ', '주', 'ㄴ', '아']|방송킬때가 아니다 혁준아
30|['혀', 'ㄱ', '주', 'ㄴ', '아', '아프', '지', '말', '라']|혁준아 아프지마라
31|['방종', '하', '고', '병원', '을', '가', '아']|방종하고 병원을 가
32|['혀', 'ㄱ', '주', 'ㄴ', '아', '잘', '가', '아', 'ㅠ', 'ㅠ', 'ㅠ', 'ㅠ']|혁준아 잘가 ㅠㅠㅠㅠ
33|['치료', '받', '고', '가슴', '인증', '하', '아라']|치료받고 가슴인증해라
34|['그것', '가슴', '접히', '어서', '그러', '어']|그거 가슴 접혀서 그래
35|['잘', '하', '았', '어']|잘했어
36|['보이', '어', '주', '고', '가']|보여주고가
37|['혀', 'ㄱ', '주', 'ㄴ', '아', '.', '.']|혁준아..
38|['혀', 'ㄱ', '주', 'ㄴ', '아', '오늘', '휴', '방아', '니야', '?', '?']|혁준아 오늘 휴방아니야??
39|['어제', 'ㄴ', '왜', '안', '켜', '었', '어']|어젠 왜 안 켰어
40|['빨리', '가', '아']|빨리 가
41|['그럼', '가슴', '보이', '어', '지', '어']|그럼 가슴 보여져
42|['혀', 'ㄱ', '주', 'ㄴ', '이', 'ㅆㅂ', '놈', '아', '죽지', '마라', '진짜', '죽', '으면', '우울증', '걸리', 'ㄴ다']|혁준이 ㅆㅂ놈아 죽지마라 진짜 죽으면 우울증 걸린다
43|['혀', 'ㄱ', '주니', '아프', '지', '말', '라', '진짜', '루', 'ㅠ', 'ㅠ']|혁주니 아프지마라 진짜루 ㅠㅠ
44|['휴', '바', 'ㅇ', 'ㅇㅈ']|휴방 ㅇㅈ
45|['그냥', '살', '을', '빼', '어']|그냥 살을 빼
