|morphs|origin
0|['아야', '합']|얍
1|['반', '갑', 'ㄱ', 'ㅗ']|반갑고
2|['혀', 'ㄱ', '하']|혁하
3|['캐', 'ㅁ', '켜', '어', '주', '시', '어요']|캠켜주세요
4|['ㄱ', 'ㅗ', 'ㅇ', '하']|공하
5|['ㄱ', 'ㅗ', 'ㅇ', '가놈', '하이']|공가놈하이
6|['혀', 'ㄱ', '하', '이', '돼지', '새', '하', '기', '양', '!']|혁하 이 돼지새키양!
7|['혀', 'ㄱ', '하', '~']|혁하~
8|['하', 'ㄲ', 'ㅗ', '혀', 'ㄱ', '주', 'ㄴ']|하꼬혁준
9|['범블비', '나오', 'ㅁ', '?', '나', 'ㄴ', '레이시', 'ㅇ', '카', '맨날', '나오', 'ㅁ', 'ㅅㅂ', 'ㅅㅂ']|범블비 나옴? 난 레이싱카 맨날 나옴 ㅅㅂㅅㅂ
10|['혀', 'ㄱ', '주', 'ㄴ', '아', '버', '흑', '버리', '었', '냐']|혁준아 버흑버렸냐
11|['혀', 'ㄱ', '주', 'ㄴ', '님', '어제', '16000', '가루', '들', '어서', '오공', '드루', '홀수', '법사', '왕', '파도', '적', '만들', '었', '는데', '흑우', '이', 'ㅂ니까', '?']|혁준님 어제 16000가루 들어서 오공드루 홀수법사 왕파도적만들었는데 흑우입니까?
12|['혀', 'ㄱ', '주', 'ㄴ', '이', '보력', 'ㅗ', '5', '시', '부터', '일어나', '아', '있', '었', '다', '휴', '~']|혁준이 보려고 5시부터 일어나있었다 휴~
13|['김영철', '이', '부르', 'ㄴ', '노래', '이', 'ㅁ', '?']|김영철이 부른 노래임?
14|['캐', 'ㅁ', '켜', '어', '나루', '보이', '어', '주', '어', '2붜임']|캠켜 나루보여줘 2붜임
15|['캐', 'ㅁ', '켜', '어', '주', '어']|캠켜줘
16|['캬', 'dj', 'ㄱ', 'ㅗ', 'ㅇ']|캬 dj공
17|['근데', '서', 'ㄴ', 'ㄱ', 'ㅗ', 'ㄱ', '이', '왜', '이따', '굴', '냐']|근데 선곡이 왜 이따구냐
18|['혀', 'ㄱ', '주', 'ㄴ', '이', '커밍아웃', '하', 'ㅁ', '?']|혁준이 커밍아웃 함?
19|['ㄴ', 'ㅗ', 'ㄱ', '방', '아니', '냐', '왜', '하', '게', '빨리', '오', '앗', '냐']|녹방아니냐 왜케 빨리왓냐
20|['역시', '아야', '합방', '딸', '답', '네']|역시 얍방딸 답네
21|['게이', '들', '부르', '지', '말', '라']|게이들 부르지마라
22|['혀', 'ㄱ', '주', 'ㄴ', '이', '커밍아웃', '한', '거', '애', '?']|혁준이 커밍아웃한거애?
23|['나', '게', '혀', 'ㄱ', '세', 'ㄱ', ';']|나게혁섹;
24|['혀', 'ㄱ', '주', 'ㄴ', '이', '게이', '이', '었', '어', '?']|혁준이 게이 였어?
25|['혀', 'ㄱ', '밍아웃']|혁밍아웃
26|['아', '혀', 'ㄱ', '하', '~', '~', '~', '~', '~', '~', '~', '~', '~', '~']|아 혁하~~~~~~~~~~
27|['나', '게', '혀', 'ㄱ', '세', 'ㄱ', '이', '설마', '...', '.']|나게혁섹이 설마....
28|['역겹', 'ㄴ', '게이', '들', '부르', '는', '거', '보', '게']|역겨운 게이들 부르는거보게
29|['아', '여기', '있', '네', '빠', 'ㅇ', '통조림']|아 여기있네 빵통조림
30|['혀', 'ㄱ', '주', 'ㄴ', '아', '나', '인사', '하', '아', '주', '어']|혁준아 나 인사해줘
31|['앱방딸', '아야', '합방', '딸']|앱방딸 얍방딸
32|['멀', 'ㄴ', '드루', '냐']|먼드루냐
33|['캐', 'ㅁ', '하', '기', '자']|캠키자
34|['응원', '하', 'ㄹ게']|응원할게
35|['혀', 'ㄱ', '하']|혁 하
36|['빠', 'ㅇ', '빠', 'ㅇ']|빵빵
37|['혀', 'ㄱ', '주', 'ㄴ', '바', '~']|혁준바~
38|['흑', '바', 'ㅇ', '뭐', '야']|흑방뭐야
39|['오늘', '노래', '왜', '이러', '어']|오늘 노래 왜이래
40|['혀', 'ㄱ', '드', '밀', 'ㄹ', '리']|혁 드 밀 리
41|['ㄱ', 'ㅗ', 'ㅇ', '하', '혀', 'ㄱ', '하', '주', 'ㄴ', '하']|공하 혁하 준하
42|['흑', '혀', 'ㄱ', '주', 'ㄴ']|흑혁준
43|['시커멓', 'ㄴ데', '시커멓', 'ㄴ', '사람', '이', '보이', '네']|시커먼데 시커먼사람이 보이네
44|['불', '좀', '켜', '어', '주', '지', '?']|불좀 켜주지?
45|['빌', '러', 'ㄴ', '주', 'ㄴ']|빌런준
46|['조', 'ㄴ', '내', '무섭', '다']|존내 무섭다
47|['전설', '켠', '와', 'ㅇ', 'ㄱ', '?']|전설 켠왕 ㄱ?
