|morphs|origin
0|['가비', '도', '방송', '켜', '었', '는데', '혀', 'ㄱ', '주', 'ㄴ', '상', '은', '은', '제', '오', '냐']|가비도 방송켰는데 혁준상은 은제오냐
1|['혀', 'ㄱ', '주', 'ㄴ', '아', '오', '아라', '!']|혁준아 와라 !
2|['또', '방송', '안', '켜', '어']|또 방송 안켜
3|['빼', '어', '애', '애', '애', '애', '애', '애', '애', 'ㄱ']|빼애애애애애애액
4|['혀', 'ㄱ', '주', 'ㄴ', '아', '반갑', '다']|혁준아 반갑다
5|['혀', 'ㄱ', '하']|혁하
6|['혁', '주', 'ㄴ', '앗']|혁준아ㅅ
7|['인사', '하', '아', '주', '어', '오빠']|인사해줘오빠
8|['혀', 'ㄱ', '하']|혁 하
9|['ㄱ', 'ㅗ', 'ㅇ', '하']|공하
10|['혀', 'ㄱ', '주', 'ㄴ', '이형', '인사', '받', '아', '주', '어']|혁준이형 인사받아줘
11|['띠', 'ㅇ', 'ㄱ', 'ㅗ', 'ㄱ', '듣', '고', '계시', '네']|띵곡듣고계시네
12|['아침', '부터', '띠', 'ㅇ', 'ㄱ', 'ㅗ', 'ㄱ', '듣', '네', '보헤미안', '랩소디', '보고', '왔니', '?']|아침부터 띵곡듣네 보헤미안 랩소디보고왔니?
13|['혀', 'ㄱ', '주', 'ㄴ', '아', '가브리엘', '트위치', '복귀', '하', 'ㄴ', '거', '봄', '?']|혁준아 가브리엘 트위치 복귀한거봄?
14|['야', '빨리빨리', '안', '하', '기', '나', '!']|야 빨리빨리 안키나!
15|['혀', 'ㄱ', '주', 'ㄴ', '님', '황천', '먼저', '가실', '거', '같', '습니다']|혁준님 황천먼저가실거같습니다
16|['혀', 'ㄱ', '주', 'ㄴ', '아', '왜', '이렇', '게', '빨리', '일어나', '았', '어']|혁준아 왜이렇게 빨리일어났어
17|['ㄱ', 'ㅗ', 'ㅇ', '혀', 'ㄱ', '주', 'ㄴ', '젖', '설', '간다']|공혁준젖설간다
18|['혀', 'ㄱ', '주', 'ㄴ', '이형', '밥', '먹', '었', '어요', '?', '?', '?', '그리고', '잘생기', 'ㄴ', '얼굴', '도', '보이', '어', '주', '시', '어요']|혁준이형 밥 먹었어요??? 그리고 잘생긴 얼굴도 보여주세요
19|['시작', '은', '매', 'ㄱ', '모닝']|시작은 맥모닝
20|['ㄱ', 'ㅗ', 'ㅇ', '하']|공 하
21|['혀', 'ㄱ', '주', 'ㄴ', '이입', '에', '흙', '들어가', '았', '다']|혁준이입에 흙들어갔다
22|['캐', 'ㅁ', '켜', '어']|캠켜
23|['혀', 'ㄱ', '하', '~', '~', '~']|혁하~~~
24|['가비', '트위치', '돌아오', '았', '데']|가비 트위치 돌아왔데
25|['혀', 'ㄱ', '하', '혀', 'ㄱ', '하', '~']|혁하혁하~
26|['쭈니쿤', '배고프', '아서', '일어나', '았', '나', '보', '아']|쭈니쿤 배고파서일어났나봐
27|['나루', '보이', '어', '주', '어']|나루보여줘
28|['혀', 'ㄱ', '주', 'ㄴ', '씌', '빨리', '가슴', '잡아줘', '이', '어']|혁준씌 빨리 가슴잡아줘여
29|['나', '게', '혀', 'ㄱ', '세', 'ㄱ']|나게혁섹
30|['캐', 'ㅁ', '켜', '어', '!', '!!!']|캠켜!!!!
