|morphs|origin
0|['혀', 'ㄱ', '하']|혁하
1|['오늘', '은', '웬일', '로', '일찍', '오', '았', '냐']|오늘은 웬일로 일찍왔냐
2|['해', '가', '서쪽', '에서', '뜨', '었', '나']|해가 서쪽에서 떴나
3|['약속', '을', '지키', '는', 'ㄱ', 'ㅗ', 'ㅇ', '혀', 'ㄱ', '주', 'ㄴ', '?']|약속을 지키는 공혁준?
4|['ㄱ', 'ㅗ', 'ㅇ', '하']|공하
5|['역시', '혀', 'ㄱ', '주니']|역시 혁주니
6|['혀', 'ㄱ', '주', 'ㄴ', '상', '엄청', '일찍', '오', '시', '었', '네']|혁준상 엄청 일찍 오셨네
7|['혀', 'ㄱ', '하', '.', '...', '이렇', '게', '일찍', '키', 'ㄹ', '줄', '은', '모르', '았', '다', '.']|혁하.... 이렇게 일찍 킬줄은 몰랐다.
8|['혀', 'ㄱ', '주', 'ㄴ', '아', '오늘', '은', '왜', '애타는 마음', '이', '아니', '야', '?']|혁준아 오늘은 왜 애타는 마음이 아니야?
9|['혀', 'ㄱ', '하고', 'ㅇ', '하']|혁하공하
10|['혀', 'ㄱ', '주', 'ㄴ', '상', '어제', '급', '방종', '하', 'ㄴ', '게', '미안', '하', '아서', '오늘', '은', '일찍', '오', '았', '구나', '.', '.']|혁준상 어제 급방종한게 미안해서 오늘은 일찍 왔구나..
11|['오늘', '1', '이', 'ㄴ', '모험', '켠', '와', 'ㅇ', '가', '나요', '?']|오늘 1인모험 켠왕 가나요?
12|['검사', '과', 'ㅇ', 'ㄱ', 'ㅗ', '좀', '그만', '치', '어', '나오', '아라', '제발아아ㅏㅏ']|검사광고좀 그만쳐나와라 제발아아ㅏㅏ
13|['미안', '하', '아서', '일찍', '오', 'ㄹ', '애가', '아닌데']|미안해서 일찍올애가 아닌데
14|['ㄱ', 'ㅗ', 'ㅇ', '혀', 'ㄱ', '주', 'ㄴ', '전설', 'ㄱ']|공혁준 전설 ㄱ
15|['배', '그', '광고', '랑', '블소', '광고', '겁나', '아', '나오', '네']|배그 광고랑 블소 광고 겁나 나오네
16|['머', '나', 'ㄴ', '투', 'ㄱㄱ']|머난투 ㄱㄱ
17|['혀', 'ㄱ', '주', 'ㄴ', '상', '뱀', '들', '똥', '은', '잘', '치우', '엇', '어', '?', '?']|혁준상 뱀들 똥은 잘 치웟어??
18|['한', '번', '만', '깨', '면', '뒷면', '주니', '까', '켠', '와', 'ㅇ', '부탁', '드리', '어', '용', ',']|한번만 깨면 뒷면 주니까 켠왕 부탁 드려용,
19|['읽', '어', '주', '어서', '고맙', '다', '야']|읽어줘서 고맙다야
20|['ㅇ', 'ㅗ', '모험', '모드', '열리', '었', '나', '보', '네요']|오 모험모드 열렸나보네요
21|['혀', '그', '하']|혁ㅡ하
22|['제일', '먹', '고', '싶', '은', '것', '로', '고르', '자']|제일 먹고 싶은걸로 고르자
23|['쉽', 'ㄴ', '거', 'ㄴ', '주술사', '.', '편하', 'ㄴ', '거', 'ㄴ', '성기사', '도적', '은', '어렵', '지만', '좋', '음']|쉬운건 주술사. 편한건 성기사 도적은 어렵지만 좋음
24|['제단', '에', '따라서', '직업', '도', '결정', '되', '는', '것', 'ㄴ가']|제단에 따라서 직업도 결정되는건가
25|['혀', 'ㄱ-', '하']|혁-하
26|['구리', 'ㄴ', '것', '로', 'ㄱㄱ']|구린걸로 ㄱㄱ
27|['아', '느끼', '하', 'ㄴ', '목소리', '하지', '마라', '아침', '부터', '역겹', '네']|아 느끼한 목소리 하지마라 아침부터 역겹네
28|['먹', '고', '싶', '은', '거', '하', '아']|먹고싶은거해
29|['혀', 'ㄱ', '주', 'ㄴ', '상', '이', '좋', '아요']|혁준상이 좋아요
30|['1', '번', '혀', 'ㄱ', '주', 'ㄴ', '이', '야', '?']|1번 혁준이야?
31|['혀', 'ㄱ', '주', 'ㄴ', '님', '오늘', '점심', '은', '뭐', '들', '시', 'ㄹ', '까', 'ㄴ', '가요', '?']|혁준님 오늘 점심은 뭐드실깐가요?
32|['222222', '번', '하', '아라', '시', '1', '빨']|222222번 해라 시1빨
33|['오', '아', '예술가']|와 예술가
34|['오', '아', '나루토', '!!']|와 나루토!!
35|['혀', 'ㄱ', '주', 'ㄴ', '이', '오늘', '맛있', '는', '거', '먹', '었', '어', '?', '왜', '이렇', '게', '기분', '이', '좋', '아', '보이', '어']|혁준이 오늘 맛있는거 먹었어? 왜 이렇게 기분이 좋아보여
36|['미치', '었', '네']|미쳤네
37|['지', '려', '따', '아']|지려따
38|['데', 'ㄱ', '이', '미치', '엇', '네']|덱이 미쳣네
39|['2', '턴키', 'ㄹ', '미치', '었', '다']|2턴킬 미쳤다
40|['ㄱ', 'ㅗ', '말', '혀', 'ㄱ', '주', 'ㄴ', '사랑해']|고말혁준사랑해
41|['오', '아', '개', '잘', '하네']|와 개잘하네
42|['실력', '봇', 'ㅗ']|실력보소
43|['펑', '팀', 'ㅗ', 'ㅋㅋ']|펑티모 ㅋㅋ
44|['펑', '팀', 'ㅗ', '노래', '부르', '어', '주', '어']|펑티모노래 불러줘
45|['묘', 'ㅇ', '묘', 'ㅇ', '좌']|묭묭좌
46|['1', '이', 'ㄴ', '모험', '보상', '이', '뭐', '엥', '?']|1인 모험 보상이 뭐엥?
47|['휴', '펑', '팀', 'ㅗ', '이', 'ㄴ', '줄']|휴 펑티모인줄
48|['1', '이', 'ㄴ', '모험', '이번', '보상', '은', '뭐', 'ㄴ가요', '?', '?']|1인 모험 이번 보상은 뭔가요??
49|['오', '아', '무기', '들', '이', '면', '미치', '엇', '구만']|와 무기들면 미쳣구만
50|['예', '왜', 'ㄴ', '일', '로', '일어나', '니까', '있', '냐']|예 왠일로 일어나니까 있냐
51|['혀', 'ㄱ', '주', 'ㄴ', '상', '구', 'ㄴ', '모닝', '~', '~', '~']|혁준상 군모닝~~~
52|['돌겜', '스트리머들', '왤케', '다', '들', '일', '찌', 'ㄲ', '일어', '남']|돌겜 스트리머들 왤케 다들 일찎일어남
53|['백', '수', '이', '니까']|백수니까
54|['오늘', '일찍', '오', '아', '주', '어서', '고마워요', '혁쭌상']|오늘 일찍와줘서 고마워요 혁쭌상
55|['개', '잘', '하네', 'ㄱ', 'ㅗ', 'ㅇ', '혀', 'ㄱ', '주', 'ㄴ']|개잘하네 공혁준
56|['맨', '마지막', '이', '개', '어렵', '어요']|맨 마지막이 개어려워요
57|['역', '시월', '크', 'ㄹ', '이다']|역시월클이다
58|['1', '이', 'ㄴ', '모험', '이', '라기', 'ㄹ', '레', '혀', 'ㄱ', '주', 'ㄴ', '이', '어디', '나가', '는', '줄', '알', '앗', '는', '데', 'ㅠ']|1인모험이라길레 혁준이 어디 나가는줄알앗는데ㅠ
59|['버프', '있', '으니까', '3', '어떻', 'ㅁ', '?']|버프 있으니까 3어떰?
60|['미치', '엇', '네', 'ㅋㅋ']|미쳣네 ㅋㅋ
61|['혀', 'ㄱ', '하', '!!!']|혁하!!!
62|['리', '네', '살', 'ㅗ', '버프', '쪽', '테크', '타', '니까', '3', '도', '좋', '을', '거', '같', '은데']|리네사로 버프쪽 테크 타니까 3도 좋을거같은데
63|['뒷심', 'ㅇ', 'ㅗ', '진다']|뒷심 오진다
64|['2', '번', '은', '스텟도', '미치', '엇', '네']|2번은 스텟도 미쳣네
65|['2', '번', '이', '좋', '기', '는', '하', 'ㅁ']|2번이 좋기는함
66|['우리', '혀', 'ㄱ', '주', 'ㄴ', '이', '하', '고', '싶', '은', '거', '다', '하', '아', '~', '2', '번']|우리 혁준이 하고싶은거 다 해~ 2번
67|['진은', '검', '매', 'ㄴㄷ', 'ㅗ', '좋', '은데']|진은검맨도 좋은데
68|['가', '아', '돋', '타', 'ㄹ', '가자']|가돋탈 가자
69|['혁쭈나', '우리', '나루', '어디', '가', '았', '어']|혁쭈나 우리나루어디갔어
70|['혀', 'ㄱ', '하', '혀', 'ㄱ', '하']|혁하 혁하
71|['아', '그렇', '네', '리', '네', '사도', '있', '구나']|아 그러네 리네사도 있구나
72|['혀', 'ㄱ', '주', 'ㄴ', '상', '언제', '방송', '킴', '?', '?']|혁준상 언제 방송킴??
73|['줄진', '은', '옛날', '에', '뒤지', '엇', '가', '아']|줄진은 옛날에 뒤졋가
74|['8', '개', '인가', '그렇', 'ㄹ걸', '?', '하나', '는', '너', '가', '플레이', '하', '고']|8개인가 그럴걸? 하나는 너가 플레이하고
75|['자기', '빼', '고', '8', '직업', '이', '라', '적', '이', '8', '일', '꺼', '이', 'ㅁ']|자기빼고 8직업이라 적이 8일꺼임
76|['오', '아']|와
77|['혀', 'ㄱ', '주', 'ㄴ', '아', '살', 'ㄹ', '언제', '빼', '냐', '?']|혁준아 살 언제빼냐?
78|['회복', '이', '안', '되', '서', '안주', 'ㄱ', '나']|회복이 안되서 안죽나
79|['싸', '아', '-', '드']|싸-드
80|['키', 'ㄹ', '각', '이', '네', '뭐']|킬각이네 뭐
81|['사자', '때리', '엇', '어야', '하', '았', '는데']|사자 때렷어야 했는데
82|['혁쭈니아침이라', '눈', '붓', '었', '네']|혁쭈니아침이라 눈 부었네
83|['이것', '벌써', '나오', 'ㅁ', '?', '?']|이거 벌써나옴??
84|['이거', 'ㄹ', '명치', '를']|이걸 명치를
85|['하', '아', '마다', '뚱뚱', '하', '아', '지', '네']|해마다 뚱뚱해지네
86|['멀', '냐', '모험', '나오', '았', '냐']|머냐 모험나왔냐
87|['이것', '보상', '이', '뭐', '이', 'ㅁ', '?']|이거 보상이 뭐임?
88|['오늘', '도', '나루', 'ㅗ', '이', '고', '싶', '구먼']|오늘도 나루ㅗ고싶구먼
89|['혀', 'ㄱ', '주', 'ㄴ', '상', '아침', '은', '먹', '음', '?']|혁준상 아침은먹음?
90|['버', '흑', '붐', '은', '오', 'ㄴ다']|버흑붐은 온다
91|['ㄱ', 'ㅗ', 'ㅇ', '혀', 'ㄱ', '주', 'ㄴ', '풀', '발기']|공혁준풀발기
92|['메', '체', 'ㄴ', 'ㅋㅋ', 'ㅋㅋ']|메첸 ㅋㅋㅋㅋ
93|['혀', 'ㄱ', '주', 'ㄴ', '상', '게임', '소리', '너무', '작', '아']|혁준상 게임소리 너무작아
94|['버리', '기', '의', '희망', '제', '클릭', '님', 'ㅠ', 'ㅠ', 'ㅠ']|버리기의희망 제클릭니뮤 ㅠㅠ
95|['저러', 'ㄴ걸', '주', '어야', '버', '흑', '이', '흥하', '지']|저런걸 줘야 버흑이 흥하지
96|['아침', '먹자', '혀', 'ㄱ', '주', 'ㄴ', '아']|아침먹자혁준아
97|['버', '흑', '의', '어머니', '분', 'ㄴ', 'ㅗ']|버흑의 어머니 분노
98|['혀', 'ㄱ', '주', 'ㄴ', '상']|혁준 상
99|['혀', 'ㄱ', '하', '~', '~']|혁하~~
100|['공허군주', '이', '라도', '나오', '면', '진짜', '바로', '터지', '는데']|공허군주라도 나오면 진짜 바로 터지는데
101|['혀', 'ㄱ', '하', '~']|혁하~
102|['쟤', 'ㄱ', 'ㅗ', 'ㅇ', '허의', '서약', '인가', '2', '장', '버리', '고', '2', '자', 'ㅇ', '처치', '쓰', 'ㄴ다', '조심', '하', '아라']|쟤 공허의서약인가 2장버리고 2장처치 쓴다 조심해라
103|['혀', 'ㄱ', '주', 'ㄴ', '상', '요즘', '연애', '하', 'ㅁ', '?', '얼굴', '좋', '아', '지', '어', '보이', 'ㄴ다', '?']|혁준상 요즘 연애함? 얼굴 좋아져보인다?
104|['해', 'ㄱ', '주', 'ㄴ', '아', '바', 'ㅇ', '갑', '다', '오랜만', '이여']|핵준아 방갑다 오랜만이여
105|['근데', '스위치', '오', '았', '냐', '?']|근데 스위치 왔냐?
106|['가도', '탈', '에', '가', '아도', '타', 'ㄹ']|가도탈에가도탈
107|['가', '아', '돋', '타', 'ㄹ', '을', '타', 'ㄴ가', '돋', '타', 'ㄹ']|가돋탈을탄가돋탈
108|['혀', 'ㄱ', '주', 'ㄴ', '상', '게임', '소리', '가', '넘', '나', '작', '아', '좀', '만', '키우', '어', '주', '어']|혁준상 게임소리가 넘나 작아 좀만 키워줘
109|['이것', '모험', '모드', '깨', '면', '뭐', '주', '어요', '?']|이거 모험모드 깨면 뭐줘요?
110|['마지막', '이', '문제', '이', 'ㅁ']|마지막이 문제임
111|['뒷면', '만', '주', 'ㅁ']|뒷면만줌
112|['혀', 'ㄱ', '주', 'ㄴ', '아', '오늘', '방송', '몇시까지할끄냥']|혁준아 오늘 방송 몇시까지할끄냥
113|['카드', '뒷면', '주', 'ㅂ니다', '.']|카드 뒷면 줍니다.
114|['안받', '는', '거', 'ㄴ', '없', '나']|안받는건 없나
115|['그립', 'ㄱ', 'ㅗ', '그립', 'ㄱ', 'ㅗ', '~', '그립타', '~', '~', '~']|그립고 그립고~ 그립타~~~
116|['언더테이카', '두억시니', '는', '어떻', 'ㅁ']|언더테이카 두억시니는 어떰
117|['이번', '모험', '보상', '뭐', '이', 'ㅁ', '카드', '뒷면', '?']|이번 모험 보상뭐임 카드뒷면?
118|['재', 'ㅁ', '립', '타']|잼립타
119|['이번', '에', 'ㄴ', '팩', '안', '주', '어요']|이번엔 팩 안줘요
120|['ㄱ', 'ㅗ', 'ㅇ', '혀', 'ㄱ', '주', 'ㄴ', '!!', '내', '아를', '놓', '아도', '!']|공혁준!! 내 아를 놔도!
121|['빨리', '전화', '하', '아']|빨리 전화해
122|['ㄱ', 'ㅗ', 'ㅇ', '혀', 'ㄱ', '주', 'ㄴ', '팩', '주', 'ㄴ다']|공혁준 팩준다
123|['패', 'ㄱ', '안주', '이', '면', '에바', 'ㄴ', '데']|팩안주면 에반데
124|['ㄱ', 'ㅗ', 'ㅇ', '쿤', '의', '힘', '을', '!']|공쿤의 힘을!
125|['뒷면', '주', '어요']|뒷면줘요
126|['그냥', '모험', '모드', '랑', '크', '게', '다르', 'ㅁ', '?', '?']|그냥 모험모드랑 크게 다름??
127|['아니', 'ㅁ', '혀', 'ㄱ', '주니', '가', '주', '어']|아님 혁주니가 줘
128|['월', '크', 'ㄹ']|월클
129|['4', '코', '가', '아', '돋', '타', 'ㄹ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ']|4코 가돋탈 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
130|['오', '아', '패치스']|와 패치스
131|['오', '아', '패치스!!!']|와 패치스!!!
132|['ㅇ', 'ㅗ', '패치스']|오 패치스
133|['고거', '슬', 'ㄴ', 'ㅇㅈ', '이구', '연']|고거슨ㅇㅈ이구연
134|['혁쭌님', '아침', '은', '먹', 'ㄱ', 'ㅗ', '방송', '하', '나요']|혁쭌님 아침은 먹고방송하나요
135|['오', '아', '모', '하', '아']|와 모해
136|['ㅇ', '끼', 'ㄴ다']|ㅇ 낀다
137|['패치스', '반', '갑', '다이', 'ㅇ']|패치스 반갑다잉
138|['혀', 'ㄱ', '주', 'ㄴ', '아', '밖', '에', '있', '따오', '았', '더니', '피부', '가', '좋', '아', '지', '었', '다', '?']|혁준아 밖에있따왔더니 피부가좋아졌다?
139|['02', '짜리', '잡', '는', '게', '먼저', '아니', '이', '었', '나', '?']|02짜리 잡는게 먼저 아니였나?
140|['데', 'ㄱ', '계속', '털리', '는데', '?']|덱 계속 털리는데?
141|['후크터스크', '암컷', '이', 'ㄴ', '거', '같', '은데', '님', '들', '가능', '?']|후크터스크 암컷인거같은데 님들 가능?
142|['오', '아', '!', '가', '돋', '타', 'ㄹ']|와!가돋탈
143|['알렉', '으로', '방어', '도', '없애', '자', '혀', 'ㄱ', '주', 'ㄴ', '아']|알렉으로 방어도 없애자 혁준아
144|['31', '에', '가', '아', '돋', '타', 'ㄹ', '발리', '면', '미치', '었', '는데', '?']|31에 가돋탈 발리면 미쳤는데?
145|['알렉', '으로', '방어', '도안', '까', 'ㄱ', '이', '어', '아만보', '냐', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ']|알렉으로 방어도안깍여 아만보냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
146|['제단', '살리', '고', '31', '에', '가', '아', '돋', '타', 'ㄹ', '바르', '이', '면', '이', '김']|제단살리고 31에 가돋탈바르면 이김
147|['사기', '치', '는', '거', '보', '아', 'ㅋㅋ']|사기치는거봐 ㅋㅋ
148|['정보', ')', '옛날', '에', 'ㄴ', '까', 'ㄲ', '이', '었', '다']|정보 )옛날엔 깎였다
149|['아', '그렇', '네', '3', '/', '1', '짜리', '가', '아', '돋', '타', 'ㄹ', '바르', '면', '사기', '네', '제단', '이랑']|아 그러네 3/1짜리 가돋탈 바르면 사기네 제단이랑
150|['혀', 'ㄱ', '주', 'ㄴ', '씨방', '금', '일어나', '시', '었', '나', '용', '?']|혁준씨방금 일어나셨나용?
151|['오', '아', '저것', '제단', '살', '아', '있', '으면', '프리', '디', 'ㄹ', '이', '네']|와 저거 제단 살아있으면 프리딜이네
152|['야', '근데', '저것', '도발', '쓰레기', '같', '은데', '?', '..']|야 근데 저거 도발 쓰레기같은데?..
153|['제단', '내', '터', 'ㄴ', '만일', '테', '데']|제단 내턴만일테데
154|['명치', '살살', 'ㄴ', 'ㅗ', 'ㄱ', '는', '다']|명치 살살 녹는다
155|['상대', '터', 'ㄴ', '에', '도', '되', '는데']|상대턴에도 되는데
156|['내', '터', 'ㄴ', '만', '아니', 'ㅁ']|내 턴만 아님
157|['개', '뜨', 'ㄴ', '금', 'ㅋㅋㅋㅋㅋ']|개뜬금 ㅋㅋㅋㅋㅋ
158|['리', '네', '사', 'ㄴ', 'ㅗ', 'ㄱ', '는', '다']|리네사 녹는다
159|['찌', 'ㄴ']|찐
160|['마우스', '좀', '가만히', '나', '아', '두', '시', '어요']|마우스좀 가만히나두세요
161|['저것', '내놓', '으면', '살', '았', '지']|저거 내놓으면 살았지
162|['혀', 'ㄱ', '주', '나', '아침', '뭐', '먹', '엇', '어']|혁주나 아침뭐먹엇어
163|['예전', '이', '아', '옳', '이', '가', '혀', 'ㄱ', '주', 'ㄴ', '이', '100', '키로', 'ㄴ', '가', '빼', '면', '결혼', '하', 'ㄴ다고', '그러', '었', '는데', 'ㅋㅋ']|예전이 아옳이가 혁준이 100키론가빼면 결혼한다고그랬는데 ㅋㅋ
164|['미치', 'ㄴ', '개', '사기', 'ㅋㅋ', 'ㅋㅋ']|미친개사기 ㅋㅋㅋㅋ
165|['오', '아', '!']|와!
166|['지', '엇', '다']|졋다
167|['오', '아', 'ㄷ']|와 ㄷ
168|['속', 'ㄱ', 'ㅗ', 'ㅇ', '소', 'ㄱㄱ', 'ㅗ', 'ㅇ']|속공속공
169|['혀', 'ㄱ', '바']|혁바
170|['키', 'ㄹ', '각', '인가']|킬각인가
171|['이기', '었', '네']|이겼네
172|['끝나', '았', '는데', '?']|끝났는데?
173|['키', 'ㄹ', '각', '아', '님', '?']|킬각아님?
174|['ai', '수', '쥬', 'ㄴ']|ai수쥰
175|['혀', 'ㄱ', '주', 'ㄴ', '상', '좋', '아']|혁준상 좋아
176|['위험', '하', '았', '네']|위험했네
177|['혀', 'ㄱ', '주', 'ㄴ', '님', 'ㅎㅇ욤']|혁준님 ㅎㅇ욤
178|['생명력', '회복', '도', '체력', '회복', '쳐주', 'ㅁ', '?']|생명력 회복도 체력회복 쳐줌?
179|['탈라', 'ㄴ', '지사', 'ㅇ']|탈란지상
180|['기계어', 'ㅄ', '어도', '합', '체', '자주']|기계없어도 합체자주
181|['탈라', 'ㄴ', '지', 'ㄱ', 'ㅗ', 'ㅇ', '주인', '데', '못', '생기', '엇', '네']|탈란지 공주인데 못생겻네
182|['혀', 'ㄱ', '주', 'ㄴ', '아', '아침밥', '추천', '좀']|혁준아 아침밥추천좀
183|['모험', '모드', '깨', '면', '뭐', '주', '나', '이', '어']|모험모드 깨면 뭐주나여
184|['하', '슬', '는', '타이밍']|하스는 타이밍
185|['형', '스위치', '는', '안', '하', '아', '?']|형 스위치는 안해?
186|['모', '얌', '모험', '모드', '나오', 'ㅁ', '?']|모얌 모험모드 나옴?
187|['쌍죽', '메', '이', 'ㅁ']|쌍죽메임
188|['주', 'ㄱ', '메', '3', '번']|죽메 3번
189|['3', '번', '발도', 'ㅇ']|3번발동
190|['2', '번', '더', '면', '은', '주', 'ㄱ', '메', '3', '번', '이란', '소리', '야', '?']|2번 더 면은 죽메 3번이란 소리야?
191|['ㅗㅜㅑ', '...', '주', 'ㄱ', '매', '3', '번']|ㅗㅜㅑ...죽매 3번
192|['3', '주', 'ㄱ', '메']|3죽메
193|['이것', '다', '깨', '면', '뭐', '주', '어요', '?']|이거 다깨면 뭐줘요?
194|['3', '주', 'ㄱ', '메', 'ㄷㄷ']|3죽메 ㄷㄷ
195|['ㅇ', 'ㅗ', '지', '엇', '다', 'ㄷㄷ']|오졋다 ㄷㄷ
196|['이것', '다', '깨', '면', '이상', '하', 'ㄴ', '뒷면', '줄', '걸', '요']|이거 다 깨면 이상한 뒷면 줄걸요
197|['형', '플라워', '애정', '표현', '틀', '어', '주', '어']|형 플라워 애정표현 틀어줘
198|['로', '아아', 'ㄴ', '깨', 'ㄴ', '그', '판단']|로아안깬 그판단
199|['치유', '안', '되', '어']|치유안돼
200|['진은', '검도', '때리', '고', '힐', '이', '이', '었', '음', '좋', '겠', '다']|진은검도 때리고 힐이였음 좋겠다
201|['형', '스위치', '언제', '하', '아', '?']|형 스위치 언제해?
202|['이것', '1', '이', 'ㄴ', '모험', '깨', '면', '뭐', '줌', '?', '?']|이거 1인모험깨면 뭐줌??
203|['알', 'ㄹ', '내놓', '고', '빌', '드', '업', '?']|알 내놓고 빌드업?
204|['이번', '모험', '모드', '보상', '뭐', '이', 'ㅁ']|이번 모험모드 보상뭐임
205|['그것', '랑', '질리악스', '하면', '되', '자', '누']|그거랑 질리악스하면되자누
206|['뒷면', '하나', '만', '주더', 'ㄴ', '데', '이', '게', '끝', '이', 'ㅁ', '?']|뒷면하나만주던데 이게끝임?
207|['혀', 'ㄱ', '주', 'ㄴ', '아', '~', '!']|혁준아~!
208|['혀', 'ㄱ', '주', 'ㄴ', '아', '!']|혁준아!
209|['저', '46', '짜리', '효과', '가', '머', '이', 'ㅁ', '?']|저 46짜리 효과가머임?
